time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,rollout/exploration_rate,train/n_updates,train/loss,train/learning_rate
58,0,14.5,14.5,15148,4,0.8723999999999701,,,
126,0,15.75,15.75,5994,8,0.7228000000000159,6,0.5236691236495972,0.001
197,0,16.416666666666668,16.416666666666668,3922,12,0.5666000000000184,24,0.21633388102054596,0.001
262,0,16.375,16.375,3367,16,0.42360000000003417,40,0.126410573720932,0.001
312,0,15.6,15.6,3116,20,0.313599999999973,52,0.5506910681724548,0.001
355,0,14.791666666666666,14.791666666666666,2592,24,0.21900000000001274,63,0.1736658215522766,0.001
395,0,14.107142857142858,14.107142857142858,2302,28,0.13100000000002243,73,0.10086314380168915,0.001
437,0,13.65625,13.65625,2008,32,0.03860000000000341,84,0.5188885927200317,0.001
476,0,13.222222222222221,13.222222222222221,1845,36,0.01,93,0.27390024065971375,0.001
516,0,12.9,12.9,1757,40,0.01,103,0.9439849257469177,0.001
553,0,12.568181818181818,12.568181818181818,1644,44,0.01,113,0.740522027015686,0.001
591,0,12.3125,12.3125,1575,48,0.01,122,0.44667962193489075,0.001
627,0,12.057692307692308,12.057692307692308,1515,52,0.01,131,0.9134981036186218,0.001
664,0,11.857142857142858,11.857142857142858,1496,56,0.01,140,0.5494132041931152,0.001
700,0,11.666666666666666,11.666666666666666,1446,60,0.01,149,0.5467214584350586,0.001
737,0,11.515625,11.515625,1404,64,0.01,159,0.7865675687789917,0.001
775,0,11.397058823529411,11.397058823529411,1372,68,0.01,168,0.38306233286857605,0.001
813,0,11.291666666666666,11.291666666666666,1384,72,0.01,178,1.7855459451675415,0.001
850,0,11.18421052631579,11.18421052631579,1403,76,0.01,187,0.47274455428123474,0.001
889,0,11.1125,11.1125,1422,80,0.01,197,0.7753140926361084,0.001
928,0,11.047619047619047,11.047619047619047,1441,84,0.01,206,0.6332241892814636,0.001
966,0,10.977272727272727,10.977272727272727,1456,88,0.01,216,0.4349043369293213,0.001
1005,0,10.923913043478262,10.923913043478262,1468,92,0.01,226,1.8427581787109375,0.001
1042,0,10.854166666666666,10.854166666666666,1477,96,0.01,235,1.0238004922866821,0.001
1079,0,10.79,10.79,1446,100,0.01,244,0.9892188906669617,0.001
1117,0,10.59,10.59,1417,104,0.01,254,0.34714630246162415,0.001
1155,0,10.29,10.29,1395,108,0.01,263,0.2385224550962448,0.001
1192,0,9.95,9.95,1383,112,0.01,272,0.6719658374786377,0.001
1229,0,9.67,9.67,1359,116,0.01,282,0.7559457421302795,0.001
1267,0,9.55,9.55,1367,120,0.01,291,2.046705722808838,0.001
1303,0,9.48,9.48,1376,124,0.01,300,2.097123622894287,0.001
1339,0,9.44,9.44,1386,128,0.01,309,1.1128554344177246,0.001
1378,1,9.41,9.41,1367,132,0.01,319,0.29937687516212463,0.001
1417,1,9.41,9.41,1358,136,0.01,329,1.741398572921753,0.001
1454,1,9.38,9.38,1342,140,0.01,338,2.9857571125030518,0.001
1489,1,9.36,9.36,1339,144,0.01,347,1.0600130558013916,0.001
1526,1,9.35,9.35,1323,148,0.01,356,2.6779587268829346,0.001
1562,1,9.35,9.35,1308,152,0.01,365,2.0645596981048584,0.001
1599,1,9.35,9.35,1297,156,0.01,374,0.9983601570129395,0.001
1636,1,9.36,9.36,1295,160,0.01,383,1.5549137592315674,0.001
1672,1,9.35,9.35,1287,164,0.01,392,3.664999485015869,0.001
1709,1,9.34,9.34,1276,168,0.01,402,1.1831101179122925,0.001
1747,1,9.34,9.34,1267,172,0.01,411,2.5661745071411133,0.001
1784,1,9.34,9.34,1258,176,0.01,420,1.95271897315979,0.001
1823,1,9.34,9.34,1248,180,0.01,430,3.5282702445983887,0.001
1860,1,9.32,9.32,1243,184,0.01,439,1.6303350925445557,0.001
1902,1,9.36,9.36,1233,188,0.01,450,4.609318733215332,0.001
1940,1,9.35,9.35,1233,192,0.01,459,3.166032552719116,0.001
1977,1,9.35,9.35,1223,196,0.01,469,2.1551995277404785,0.001
2015,1,9.36,9.36,1216,200,0.01,478,3.288673162460327,0.001
2052,1,9.35,9.35,1210,204,0.01,487,4.263593673706055,0.001
2091,1,9.36,9.36,1203,208,0.01,497,2.4747776985168457,0.001
2126,1,9.34,9.34,1197,212,0.01,506,2.633202075958252,0.001
2162,1,9.33,9.33,1192,216,0.01,515,4.9267191886901855,0.001
2200,1,9.33,9.33,1187,220,0.01,524,1.8800266981124878,0.001
2239,1,9.36,9.36,1194,224,0.01,534,3.56850004196167,0.001
2277,1,9.38,9.38,1202,228,0.01,544,4.04806661605835,0.001
2314,1,9.36,9.36,1210,232,0.01,553,5.139999866485596,0.001
2350,1,9.33,9.33,1203,236,0.01,562,3.2028865814208984,0.001
2388,1,9.34,9.34,1199,240,0.01,571,2.3676464557647705,0.001
2427,2,9.38,9.38,1204,244,0.01,581,2.9549787044525146,0.001
2465,2,9.39,9.39,1197,248,0.01,591,2.9939048290252686,0.001
2503,2,9.41,9.41,1192,252,0.01,600,5.185511112213135,0.001
2542,2,9.43,9.43,1193,256,0.01,610,2.521249294281006,0.001
2581,2,9.45,9.45,1189,260,0.01,620,2.39058518409729,0.001
2615,2,9.43,9.43,1192,264,0.01,628,6.100918292999268,0.001
2651,2,9.42,9.42,1198,268,0.01,637,2.405374526977539,0.001
2690,2,9.43,9.43,1203,272,0.01,647,2.513335704803467,0.001
2727,2,9.43,9.43,1198,276,0.01,656,2.5494093894958496,0.001
2767,2,9.44,9.44,1197,280,0.01,666,6.048348426818848,0.001
2806,2,9.46,9.46,1192,284,0.01,676,5.387356758117676,0.001
2844,2,9.42,9.42,1188,288,0.01,685,3.1712865829467773,0.001
2881,2,9.41,9.41,1183,292,0.01,695,3.2523679733276367,0.001
2918,2,9.41,9.41,1179,296,0.01,704,4.712703227996826,0.001
2956,2,9.41,9.41,1175,300,0.01,713,4.389394760131836,0.001
2993,2,9.41,9.41,1174,304,0.01,723,4.230824947357178,0.001
3031,2,9.4,9.4,1170,308,0.01,732,1.9619507789611816,0.001
3069,2,9.43,9.43,1165,312,0.01,742,4.435094356536865,0.001
3108,2,9.46,9.46,1163,316,0.01,751,3.968064308166504,0.001
3147,2,9.47,9.47,1159,320,0.01,761,3.1215364933013916,0.001
3182,2,9.43,9.43,1157,324,0.01,770,4.150323390960693,0.001
3221,2,9.44,9.44,1152,328,0.01,780,3.2726073265075684,0.001
3261,2,9.47,9.47,1153,332,0.01,790,3.375793933868408,0.001
3298,2,9.48,9.48,1149,336,0.01,799,1.5610363483428955,0.001
3337,2,9.49,9.49,1147,340,0.01,809,5.944319248199463,0.001
3392,2,9.65,9.65,1143,344,0.01,822,6.702489376068115,0.001
3472,3,10.07,10.07,1138,348,0.01,842,5.696131229400635,0.001
3641,3,11.38,11.38,1126,352,0.01,885,2.4857242107391357,0.001
3847,3,13.05,13.05,1155,356,0.01,936,1.35641610622406,0.001
3985,3,14.04,14.04,1147,360,0.01,971,5.089176177978516,0.001
4084,3,14.69,14.69,1142,364,0.01,995,0.10081150382757187,0.001
4162,3,15.11,15.11,1141,368,0.01,1015,4.036360740661621,0.001
4233,3,15.43,15.43,1137,372,0.01,1033,2.653420925140381,0.001
4328,3,16.01,16.01,1133,376,0.01,1056,2.9195477962493896,0.001
4408,3,16.41,16.41,1141,380,0.01,1076,3.4856326580047607,0.001
4454,3,16.48,16.48,1146,384,0.01,1088,2.4797680377960205,0.001
4514,3,16.7,16.7,1153,388,0.01,1103,4.010031700134277,0.001
4574,3,16.93,16.93,1159,392,0.01,1118,2.0390946865081787,0.001
4624,3,17.06,17.06,1165,396,0.01,1130,4.284090042114258,0.001
4681,3,17.25,17.25,1171,400,0.01,1145,3.971977710723877,0.001
4733,4,17.4,17.4,1176,404,0.01,1158,1.4474302530288696,0.001
4791,4,17.6,17.6,1175,408,0.01,1172,1.622370958328247,0.001
4847,4,17.78,17.78,1174,412,0.01,1186,2.365642547607422,0.001
4905,4,17.97,17.97,1170,416,0.01,1201,2.9457714557647705,0.001
4947,4,18.0,18.0,1168,420,0.01,1211,1.8125674724578857,0.001
5002,4,18.2,18.2,1164,424,0.01,1225,2.4719018936157227,0.001
5049,4,18.28,18.28,1161,428,0.01,1237,1.4421138763427734,0.001
5103,4,18.42,18.42,1159,432,0.01,1250,2.934331178665161,0.001
5141,4,18.43,18.43,1156,436,0.01,1260,2.6669421195983887,0.001
5201,4,18.64,18.64,1153,440,0.01,1275,4.992274761199951,0.001
5248,4,18.56,18.56,1151,444,0.01,1286,3.542175054550171,0.001
5292,4,18.2,18.2,1149,448,0.01,1297,2.3376870155334473,0.001
5335,4,16.94,16.94,1147,452,0.01,1308,1.6177198886871338,0.001
5382,4,15.35,15.35,1151,456,0.01,1320,0.4957066774368286,0.001
5427,4,14.42,14.42,1155,460,0.01,1331,2.3431081771850586,0.001
5471,4,13.87,13.87,1159,464,0.01,1342,3.293198823928833,0.001
5514,4,13.52,13.52,1163,468,0.01,1353,5.391533851623535,0.001
5560,4,13.27,13.27,1167,472,0.01,1364,3.414999008178711,0.001
5600,4,12.72,12.72,1171,476,0.01,1374,6.1525163650512695,0.001
5648,4,12.4,12.4,1175,480,0.01,1386,2.5823891162872314,0.001
5694,4,12.4,12.4,1179,484,0.01,1398,2.8760364055633545,0.001
5740,4,12.26,12.26,1183,488,0.01,1409,3.467007875442505,0.001
5787,4,12.13,12.13,1182,492,0.01,1421,1.8559266328811646,0.001
5846,4,12.22,12.22,1178,496,0.01,1436,1.7435811758041382,0.001
5896,5,12.15,12.15,1176,500,0.01,1448,3.920509099960327,0.001
5953,5,12.2,12.2,1178,504,0.01,1463,2.946094036102295,0.001
5997,5,12.06,12.06,1176,508,0.01,1474,2.6850852966308594,0.001
6056,5,12.09,12.09,1173,512,0.01,1488,2.977212429046631,0.001
6105,5,12.0,12.0,1170,516,0.01,1501,4.202989101409912,0.001
6171,5,12.24,12.24,1169,520,0.01,1517,6.5866169929504395,0.001
6250,5,12.48,12.48,1165,524,0.01,1537,1.6883199214935303,0.001
6316,5,12.67,12.67,1163,528,0.01,1553,3.5203206539154053,0.001
6403,5,13.0,13.0,1161,532,0.01,1575,3.3700597286224365,0.001
6506,5,13.65,13.65,1157,536,0.01,1601,2.1997156143188477,0.001
6671,5,14.7,14.7,1151,540,0.01,1642,3.906491994857788,0.001
7004,6,17.56,17.56,1141,544,0.01,1725,2.4975414276123047,0.001
7642,6,23.5,23.5,1188,548,0.01,1885,5.5868048667907715,0.001
7952,6,26.17,26.17,1210,552,0.01,1962,7.2642621994018555,0.001
8329,6,29.47,29.47,1197,556,0.01,2057,4.9156880378723145,0.001
8873,7,34.46,34.46,1180,560,0.01,2193,2.1977782249450684,0.001
9376,8,39.05,39.05,1167,564,0.01,2318,0.08583343774080276,0.001
9696,8,41.82,41.82,1160,568,0.01,2398,4.602452278137207,0.001
10127,8,45.67,45.67,1183,572,0.01,2506,4.772801399230957,0.001
10510,8,49.1,49.1,1203,576,0.01,2602,4.619814395904541,0.001
10867,8,52.19,52.19,1220,580,0.01,2691,5.66778039932251,0.001
11245,9,55.51,55.51,1209,584,0.01,2786,5.260389804840088,0.001
11771,9,60.31,60.31,1199,588,0.01,2917,0.9538193345069885,0.001
12281,10,64.94,64.94,1188,592,0.01,3045,1.3391222953796387,0.001
12678,10,68.32,68.32,1207,596,0.01,3144,3.7423598766326904,0.001
13053,10,71.57,71.57,1225,600,0.01,3238,2.753073215484619,0.001
13407,10,74.54,74.54,1241,604,0.01,3326,3.414522409439087,0.001
13821,10,78.24,78.24,1259,608,0.01,3430,3.9965567588806152,0.001
14272,11,82.16,82.16,1278,612,0.01,3542,0.06707531213760376,0.001
14736,11,86.31,86.31,1297,616,0.01,3658,0.10361576825380325,0.001
15238,11,90.67,90.67,1317,620,0.01,3784,1.2472429275512695,0.001
15573,11,93.23,93.23,1329,624,0.01,3868,1.1365886926651,0.001
15822,11,95.06,95.06,1325,628,0.01,3930,2.4571328163146973,0.001
16092,12,96.89,96.89,1335,632,0.01,3997,2.5737955570220947,0.001
16391,12,98.85,98.85,1345,636,0.01,4072,0.06280090659856796,0.001
16773,12,101.02,101.02,1359,640,0.01,4168,0.09557363390922546,0.001
17049,12,100.45,100.45,1368,644,0.01,4237,0.25606438517570496,0.001
17290,12,96.48,96.48,1376,648,0.01,4297,0.07666347920894623,0.001
17512,12,95.6,95.6,1384,652,0.01,4352,0.21006250381469727,0.001
17687,12,93.58,93.58,1390,656,0.01,4396,0.04719939082860947,0.001
17849,12,89.76,89.76,1395,660,0.01,4437,0.08952644467353821,0.001
18013,12,86.37,86.37,1393,664,0.01,4478,6.100090503692627,0.001
18162,13,84.66,84.66,1391,668,0.01,4515,3.022387742996216,0.001
18295,13,81.68,81.68,1388,672,0.01,4548,0.28375738859176636,0.001
18409,13,78.99,78.99,1386,676,0.01,4577,0.27866271138191223,0.001
18516,13,76.49,76.49,1383,680,0.01,4603,0.45084652304649353,0.001
18648,13,74.03,74.03,1379,684,0.01,4636,0.17086361348628998,0.001
18748,13,69.77,69.77,1377,688,0.01,4661,2.834674596786499,0.001
18854,13,65.73,65.73,1375,692,0.01,4688,5.656262397766113,0.001
18966,13,62.88,62.88,1373,696,0.01,4716,0.14339575171470642,0.001
19053,13,60.0,60.0,1370,700,0.01,4738,5.251562118530273,0.001
19127,13,57.2,57.2,1368,704,0.01,4756,0.15336020290851593,0.001
19218,14,53.97,53.97,1367,708,0.01,4779,0.12020134925842285,0.001
19314,14,50.42,50.42,1365,712,0.01,4803,3.4020347595214844,0.001
19427,14,46.91,46.91,1368,716,0.01,4831,0.4340866208076477,0.001
19538,14,43.0,43.0,1371,720,0.01,4859,0.11346326768398285,0.001
19643,14,40.7,40.7,1374,724,0.01,4885,3.214806318283081,0.001
19742,14,39.2,39.2,1377,728,0.01,4910,5.50629997253418,0.001
19832,14,37.4,37.4,1380,732,0.01,4932,3.080261468887329,0.001
19935,14,35.44,35.44,1382,736,0.01,4958,0.22268325090408325,0.001
20049,14,32.76,32.76,1386,740,0.01,4987,4.299997329711914,0.001
20129,14,30.8,30.8,1388,744,0.01,5007,11.566154479980469,0.001
20232,14,29.42,29.42,1390,748,0.01,5032,0.6168221831321716,0.001
20323,14,28.11,28.11,1393,752,0.01,5055,3.4607529640197754,0.001
20430,14,27.43,27.43,1396,756,0.01,5082,3.011052131652832,0.001
20523,14,26.74,26.74,1398,760,0.01,5105,0.15293388068675995,0.001
20618,14,26.05,26.05,1401,764,0.01,5129,2.956225633621216,0.001
20707,14,25.45,25.45,1404,768,0.01,5151,6.445815086364746,0.001
20832,14,25.37,25.37,1400,772,0.01,5182,0.5316159725189209,0.001
20919,14,25.1,25.1,1402,776,0.01,5204,0.13287869095802307,0.001
21014,14,24.98,24.98,1405,780,0.01,5228,0.07984809577465057,0.001
21130,15,24.82,24.82,1408,784,0.01,5257,10.465188980102539,0.001
21250,15,25.02,25.02,1411,788,0.01,5287,7.545331001281738,0.001
21330,15,24.76,24.76,1413,792,0.01,5307,3.273552179336548,0.001
21422,15,24.56,24.56,1416,796,0.01,5330,3.2902798652648926,0.001
21518,15,24.65,24.65,1418,800,0.01,5354,3.4865126609802246,0.001
21601,15,24.74,24.74,1420,804,0.01,5375,0.891076922416687,0.001
21681,15,24.63,24.63,1422,808,0.01,5395,6.730876922607422,0.001
21759,15,24.45,24.45,1424,812,0.01,5414,3.7328174114227295,0.001
21834,15,24.07,24.07,1426,816,0.01,5433,6.157629489898682,0.001
21914,15,23.76,23.76,1428,820,0.01,5453,4.371237754821777,0.001
22002,15,23.59,23.59,1430,824,0.01,5475,11.529826164245605,0.001
22085,15,23.43,23.43,1432,828,0.01,5496,3.1195454597473145,0.001
22157,15,23.25,23.25,1434,832,0.01,5514,0.09014913439750671,0.001
22222,15,22.87,22.87,1435,836,0.01,5530,3.262587070465088,0.001
22295,15,22.46,22.46,1437,840,0.01,5548,7.154109001159668,0.001
22359,15,22.3,22.3,1439,844,0.01,5564,6.505891799926758,0.001
22425,15,21.93,21.93,1440,848,0.01,5581,4.381767749786377,0.001
22493,15,21.7,21.7,1442,852,0.01,5598,0.050421733409166336,0.001
22578,15,21.48,21.48,1444,856,0.01,5619,7.085460186004639,0.001
22651,15,21.28,21.28,1446,860,0.01,5637,3.6677889823913574,0.001
22720,15,21.02,21.02,1447,864,0.01,5654,6.510136127471924,0.001
22804,15,20.97,20.97,1449,868,0.01,5675,6.907591819763184,0.001
22878,15,20.46,20.46,1451,872,0.01,5694,10.926691055297852,0.001
22954,15,20.35,20.35,1453,876,0.01,5713,0.09888913482427597,0.001
23019,15,20.05,20.05,1454,880,0.01,5729,5.118250370025635,0.001
23085,15,19.55,19.55,1456,884,0.01,5746,15.456622123718262,0.001
23153,15,19.03,19.03,1457,888,0.01,5763,0.1608401983976364,0.001
23215,15,18.85,18.85,1458,892,0.01,5778,16.499855041503906,0.001
23285,15,18.63,18.63,1460,896,0.01,5796,3.465881109237671,0.001
23360,16,18.42,18.42,1458,900,0.01,5814,13.188151359558105,0.001
23439,16,18.38,18.38,1455,904,0.01,5834,9.895782470703125,0.001
23505,16,18.24,18.24,1453,908,0.01,5851,6.866034030914307,0.001
23578,16,18.19,18.19,1455,912,0.01,5869,6.562838077545166,0.001
23650,16,18.16,18.16,1457,916,0.01,5887,17.539894104003906,0.001
23715,16,18.01,18.01,1458,920,0.01,5903,3.699979305267334,0.001
23785,16,17.83,17.83,1459,924,0.01,5921,6.927217960357666,0.001
23845,16,17.6,17.6,1461,928,0.01,5936,6.770664691925049,0.001
23921,16,17.64,17.64,1462,932,0.01,5955,10.32247257232666,0.001
23987,16,17.65,17.65,1462,936,0.01,5971,3.4673404693603516,0.001
24052,16,17.57,17.57,1464,940,0.01,5987,8.456686019897461,0.001
24116,16,17.57,17.57,1465,944,0.01,6003,8.26935863494873,0.001
24178,16,17.53,17.53,1466,948,0.01,6019,0.2123935967683792,0.001
24247,16,17.54,17.54,1468,952,0.01,6036,13.791912078857422,0.001
24320,16,17.42,17.42,1467,956,0.01,6054,11.657552719116211,0.001
24383,16,17.32,17.32,1468,960,0.01,6070,6.992039680480957,0.001
24454,16,17.34,17.34,1467,964,0.01,6088,17.55565643310547,0.001
24519,16,17.15,17.15,1468,968,0.01,6104,3.6914865970611572,0.001
24579,16,17.01,17.01,1470,972,0.01,6119,3.535895586013794,0.001
24631,16,16.77,16.77,1471,976,0.01,6132,18.382061004638672,0.001
24690,16,16.71,16.71,1472,980,0.01,6147,18.353515625,0.001
24752,16,16.67,16.67,1473,984,0.01,6162,24.412694931030273,0.001
24813,16,16.6,16.6,1474,988,0.01,6178,14.281353950500488,0.001
24883,16,16.68,16.68,1476,992,0.01,6195,17.34146499633789,0.001
24942,16,16.57,16.57,1477,996,0.01,6210,7.214033603668213,0.001
24999,16,16.39,16.39,1478,1000,0.01,6224,7.012723445892334,0.001
25059,16,16.2,16.2,1477,1004,0.01,6239,3.49765944480896,0.001
25115,17,16.1,16.1,1475,1008,0.01,6253,0.20964208245277405,0.001
25173,17,15.95,15.95,1473,1012,0.01,6268,10.532998085021973,0.001
25226,17,15.76,15.76,1473,1016,0.01,6281,3.9722073078155518,0.001
25293,17,15.78,15.78,1471,1020,0.01,6298,7.391839504241943,0.001
25349,17,15.64,15.64,1469,1024,0.01,6312,14.307585716247559,0.001
25416,17,15.71,15.71,1467,1028,0.01,6328,10.676664352416992,0.001
25476,17,15.55,15.55,1468,1032,0.01,6343,0.03533311188220978,0.001
25538,17,15.51,15.51,1469,1036,0.01,6359,3.5529654026031494,0.001
25593,17,15.41,15.41,1470,1040,0.01,6373,0.07539230585098267,0.001
25653,17,15.37,15.37,1471,1044,0.01,6388,11.530190467834473,0.001
25714,17,15.36,15.36,1472,1048,0.01,6403,7.399205684661865,0.001
25771,17,15.24,15.24,1474,1052,0.01,6417,3.834239959716797,0.001
25827,17,15.07,15.07,1475,1056,0.01,6431,12.113479614257812,0.001
25878,17,14.95,14.95,1476,1060,0.01,6444,12.01213550567627,0.001
25937,17,14.83,14.83,1477,1064,0.01,6459,3.8143885135650635,0.001
25996,17,14.77,14.77,1478,1068,0.01,6473,8.11300277709961,0.001
26054,17,14.75,14.75,1479,1072,0.01,6488,18.97393035888672,0.001
26106,17,14.75,14.75,1480,1076,0.01,6501,4.255081653594971,0.001
26168,17,14.78,14.78,1481,1080,0.01,6516,12.015313148498535,0.001
26225,17,14.73,14.73,1482,1084,0.01,6531,7.758113384246826,0.001
26283,17,14.7,14.7,1483,1088,0.01,6545,7.591276168823242,0.001
26338,17,14.55,14.55,1485,1092,0.01,6559,11.228452682495117,0.001
26389,17,14.47,14.47,1485,1096,0.01,6572,3.760591506958008,0.001
26442,17,14.43,14.43,1486,1100,0.01,6585,18.962108612060547,0.001
26490,17,14.31,14.31,1487,1104,0.01,6597,7.914862632751465,0.001
26543,17,14.28,14.28,1488,1108,0.01,6610,11.709656715393066,0.001
26594,17,14.21,14.21,1489,1112,0.01,6623,19.465036392211914,0.001
26645,17,14.19,14.19,1490,1116,0.01,6636,9.238505363464355,0.001
26690,17,13.97,13.97,1491,1120,0.01,6647,7.632593154907227,0.001
26740,17,13.91,13.91,1492,1124,0.01,6659,23.06431770324707,0.001
26789,17,13.73,13.73,1493,1128,0.01,6672,23.418533325195312,0.001
26834,17,13.58,13.58,1494,1132,0.01,6683,20.216867446899414,0.001
26882,17,13.44,13.44,1495,1136,0.01,6695,11.484208106994629,0.001
26929,18,13.36,13.36,1495,1140,0.01,6707,8.309343338012695,0.001
26988,18,13.35,13.35,1497,1144,0.01,6721,11.502705574035645,0.001
27038,18,13.24,13.24,1497,1148,0.01,6734,16.064088821411133,0.001
27092,18,13.21,13.21,1498,1152,0.01,6747,11.89428424835205,0.001
27145,18,13.18,13.18,1499,1156,0.01,6761,3.9785001277923584,0.001
27198,18,13.2,13.2,1500,1160,0.01,6774,6.360952854156494,0.001
27249,18,13.12,13.12,1501,1164,0.01,6787,4.400876045227051,0.001
27298,18,13.02,13.02,1502,1168,0.01,6799,19.242921829223633,0.001
27348,18,12.94,12.94,1503,1172,0.01,6811,20.315710067749023,0.001
27401,18,12.95,12.95,1504,1176,0.01,6825,8.609548568725586,0.001
27446,18,12.78,12.78,1504,1180,0.01,6836,8.229325294494629,0.001
27496,18,12.71,12.71,1505,1184,0.01,6848,8.08073616027832,0.001
27546,18,12.63,12.63,1505,1188,0.01,6861,8.095588684082031,0.001
27594,18,12.56,12.56,1506,1192,0.01,6873,12.505583763122559,0.001
27641,18,12.52,12.52,1506,1196,0.01,6885,12.052018165588379,0.001
27690,18,12.48,12.48,1506,1200,0.01,6897,7.814754009246826,0.001
27736,18,12.46,12.46,1507,1204,0.01,6908,8.928824424743652,0.001
27781,18,12.38,12.38,1508,1208,0.01,6920,8.258785247802734,0.001
27826,18,12.32,12.32,1509,1212,0.01,6931,21.106473922729492,0.001
27871,18,12.26,12.26,1510,1216,0.01,6942,20.60816764831543,0.001
27918,18,12.28,12.28,1508,1220,0.01,6954,12.566877365112305,0.001
27964,18,12.24,12.24,1507,1224,0.01,6965,4.162240028381348,0.001
28014,18,12.25,12.25,1506,1228,0.01,6978,29.643657684326172,0.001
28058,18,12.24,12.24,1505,1232,0.01,6989,12.545467376708984,0.001
28102,18,12.2,12.2,1505,1236,0.01,7000,17.67875099182129,0.001
28146,18,12.17,12.17,1506,1240,0.01,7011,8.90357780456543,0.001
28192,18,12.04,12.04,1507,1244,0.01,7022,17.58536148071289,0.001
28237,18,11.99,11.99,1506,1248,0.01,7034,20.518970489501953,0.001
28281,18,11.89,11.89,1504,1252,0.01,7045,12.688873291015625,0.001
28322,18,11.77,11.77,1502,1256,0.01,7055,8.901185989379883,0.001
28367,18,11.69,11.69,1501,1260,0.01,7066,4.357571601867676,0.001
28411,18,11.62,11.62,1500,1264,0.01,7077,12.577884674072266,0.001
28458,18,11.6,11.6,1501,1268,0.01,7089,9.03774642944336,0.001
28506,18,11.58,11.58,1501,1272,0.01,7101,18.058269500732422,0.001
28553,19,11.52,11.52,1502,1276,0.01,7113,21.090953826904297,0.001
28599,19,11.53,11.53,1503,1280,0.01,7124,0.047956839203834534,0.001
28646,19,11.5,11.5,1504,1284,0.01,7136,8.838407516479492,0.001
28686,19,11.4,11.4,1505,1288,0.01,7146,8.607067108154297,0.001
28730,19,11.36,11.36,1505,1292,0.01,7157,9.05219554901123,0.001
28774,19,11.33,11.33,1506,1296,0.01,7168,13.646468162536621,0.001
28815,19,11.25,11.25,1507,1300,0.01,7178,21.487655639648438,0.001
28858,19,11.22,11.22,1508,1304,0.01,7189,9.124695777893066,0.001
28902,19,11.21,11.21,1508,1308,0.01,7200,5.663790702819824,0.001
28940,19,11.14,11.14,1507,1312,0.01,7209,18.507413864135742,0.001
28983,19,11.12,11.12,1506,1316,0.01,7220,12.942654609680176,0.001
29023,19,11.05,11.05,1505,1320,0.01,7230,13.372480392456055,0.001
29064,19,11.0,11.0,1504,1324,0.01,7240,18.18878173828125,0.001
29109,19,10.95,10.95,1505,1328,0.01,7252,13.619230270385742,0.001
29149,19,10.91,10.91,1505,1332,0.01,7262,34.98102951049805,0.001
29195,19,10.93,10.93,1506,1336,0.01,7273,4.262876987457275,0.001
29238,19,10.92,10.92,1507,1340,0.01,7284,4.718835830688477,0.001
29283,19,10.91,10.91,1507,1344,0.01,7295,26.426448822021484,0.001
29322,19,10.85,10.85,1508,1348,0.01,7305,26.708332061767578,0.001
29363,19,10.82,10.82,1509,1352,0.01,7315,8.800630569458008,0.001
29406,19,10.84,10.84,1509,1356,0.01,7326,14.688079833984375,0.001
29449,19,10.82,10.82,1510,1360,0.01,7337,27.372169494628906,0.001
29493,19,10.82,10.82,1511,1364,0.01,7348,0.14430364966392517,0.001
29537,19,10.79,10.79,1511,1368,0.01,7359,13.405375480651855,0.001
29577,19,10.71,10.71,1512,1372,0.01,7369,22.221717834472656,0.001
29621,19,10.68,10.68,1513,1376,0.01,7380,27.262676239013672,0.001
29668,19,10.69,10.69,1511,1380,0.01,7391,13.923264503479004,0.001
29709,19,10.63,10.63,1511,1384,0.01,7402,18.571334838867188,0.001
29754,19,10.68,10.68,1510,1388,0.01,7413,13.772867202758789,0.001
29801,19,10.71,10.71,1510,1392,0.01,7425,14.73112678527832,0.001
29841,19,10.67,10.67,1511,1396,0.01,7435,18.503116607666016,0.001
29885,19,10.7,10.7,1511,1400,0.01,7446,22.71185302734375,0.001
29928,19,10.7,10.7,1512,1404,0.01,7456,39.922855377197266,0.001
29977,19,10.75,10.75,1513,1408,0.01,7469,18.514266967773438,0.001
30025,19,10.85,10.85,1513,1412,0.01,7481,18.440805435180664,0.001
30074,19,10.91,10.91,1513,1416,0.01,7493,22.93819808959961,0.001
30120,19,10.97,10.97,1511,1420,0.01,7504,33.321632385253906,0.001
30167,19,11.03,11.03,1510,1424,0.01,7516,13.815654754638672,0.001
30215,20,11.06,11.06,1510,1428,0.01,7528,23.202953338623047,0.001
30264,20,11.15,11.15,1509,1432,0.01,7540,18.619037628173828,0.001
30311,20,11.16,11.16,1507,1436,0.01,7552,18.843576431274414,0.001
30356,20,11.18,11.18,1507,1440,0.01,7563,19.576051712036133,0.001
30402,20,11.19,11.19,1506,1444,0.01,7575,33.58156204223633,0.001
30446,20,11.24,11.24,1505,1448,0.01,7586,28.279966354370117,0.001
30493,20,11.3,11.3,1506,1452,0.01,7598,23.42963218688965,0.001
30538,20,11.32,11.32,1506,1456,0.01,7609,42.078460693359375,0.001
30581,20,11.32,11.32,1505,1460,0.01,7620,28.822669982910156,0.001
30623,20,11.3,11.3,1505,1464,0.01,7630,24.48710823059082,0.001
30666,20,11.29,11.29,1504,1468,0.01,7641,37.638946533203125,0.001
